time(sec),semimem,bifem,vasmed,vaslat,rf,medgas,latgas,tfl,tibant,peronl,soleus,addmagnus,gmax,gmed,sartorius
2.331667,0.919605,-0.632971,1.949102,-0.135749,-0.379606,-0.352375,0.264151,-0.025192,0.229816,0.102387,-0.433202,0.120721,0.320593,-0.044226,1.017320
2.332500,0.845580,-0.793404,2.432408,0.022140,-0.843777,-0.456175,0.248929,-0.039787,0.479034,-0.180422,-0.135564,0.036768,0.114569,-0.042567,1.791107
2.333333,1.396503,0.087638,2.421793,0.216719,-1.209205,-0.394995,0.289344,-0.004140,0.208104,-0.070147,0.220837,-0.035162,0.142296,0.007633,2.509754
2.334167,1.642899,0.258135,2.052862,0.244543,-1.332691,-0.349327,0.226328,-0.012730,-0.161387,-0.323869,0.616372,-0.093795,-0.293055,0.036949,1.987892
2.335000,0.724576,0.881477,0.883255,0.208864,-1.172766,-0.164853,0.068223,-0.001669,-0.562807,-0.230336,0.948224,-0.176503,-0.092392,0.045989,0.166058
2.335833,-1.585061,1.209648,-0.520294,0.178754,-0.756595,0.437749,-0.070395,0.065301,-0.520310,0.163794,0.381277,-0.196328,-0.314100,0.033074,-1.548262
2.336667,-2.387559,0.947879,-1.602319,0.070548,-0.267406,-0.003021,-0.023802,0.035373,-0.285772,0.284344,0.024658,-0.184440,-0.971367,0.010713,-2.623211
2.337500,-1.743233,1.100434,-2.396757,-0.039950,-0.044634,-0.643463,0.152204,-0.131967,-0.073549,0.172814,-0.088898,-0.125946,-1.025923,0.001792,-3.695049
2.338333,-1.303039,0.574002,-2.301508,-0.172438,0.000472,-0.790111,-0.019586,-0.197998,0.267586,-0.382609,0.146401,-0.079504,-1.088847,0.000051,-4.343703
2.339167,-1.282646,-0.366502,-2.047142,-0.310729,0.102094,-0.793897,-0.170853,-0.144493,0.264455,-0.214666,0.507945,-0.070058,-0.473324,-0.005805,-4.446822
2.340000,-0.448932,-0.109993,-1.220227,-0.344456,0.329924,-0.505810,0.122310,-0.118784,-0.021305,-0.058278,0.237664,-0.086226,-0.655504,-0.007695,-4.126235
2.340833,0.328755,-1.589415,-0.069216,-0.239819,0.513935,-0.218820,0.174836,-0.064494,-0.491439,-0.126379,-0.093190,-0.065499,-0.691069,0.000177,-2.469590
2.341667,0.512722,-3.075385,0.835335,-0.069170,0.588290,0.102831,0.121254,-0.020611,-0.517605,0.248056,-0.221920,-0.041027,-0.453767,0.011244,-0.786369
2.342500,0.306289,-3.050124,1.667529,0.037499,0.572112,0.010484,-0.077971,0.046971,0.054299,0.401619,-0.472537,-0.012367,-0.061084,-0.040719,0.049081
2.343333,0.354095,-1.536852,1.506032,-0.028850,0.623031,0.007055,-0.139770,0.126590,0.139067,0.101955,-0.447322,-0.035206,0.104230,-0.044632,0.069537
2.344167,0.222767,-0.498845,0.815283,-0.076003,0.647167,0.022056,-0.354160,0.140821,0.637732,0.063656,0.023785,0.014239,0.522687,-0.003244,0.437421
2.345000,-0.076887,0.825212,0.313464,-0.095570,0.554551,-0.127904,-1.174706,0.087933,0.196551,-0.095495,0.288555,-0.037308,0.753686,0.014475,0.137337
2.345833,-0.105302,1.401483,-0.243829,-0.091326,0.439647,-0.012515,-1.619418,0.030594,-0.531985,-0.011102,-0.000208,-0.105071,1.056749,-0.003682,0.232078
2.346667,0.736050,0.985382,-0.349864,0.020882,0.312795,0.284295,-1.891455,-0.006055,-0.269606,0.148086,0.065053,-0.070215,1.475704,0.003626,1.424153
2.347500,0.577387,1.267902,-0.293267,0.096664,0.255401,0.436863,-0.970518,-0.042337,-0.015246,0.220199,-0.053858,-0.013919,1.365319,-0.003731,2.060731
2.348333,-0.362052,1.459861,-0.363037,0.142108,0.222045,0.587014,1.227823,-0.063166,0.388641,0.255777,-0.190760,0.022336,1.106719,-0.009726,2.665071
2.349167,0.151362,1.228020,-0.014365,0.029199,0.076957,-0.298107,2.069756,-0.037881,0.859599,0.931758,-0.249178,0.035701,0.939493,0.018142,2.694118
2.350000,1.050256,1.298326,0.142694,-0.123791,-0.006184,-0.291209,1.526862,-0.029500,0.435218,0.771016,-0.362858,0.037538,0.374704,0.028457,2.166960
2.350833,1.122514,1.336711,-0.009142,-0.158299,-0.220355,2.076100,1.025564,0.001962,-0.713924,0.185194,-0.029222,0.014512,0.000315,-0.006092,1.704281
2.351667,0.890709,0.352621,-0.089798,-0.196222,-0.356284,2.540489,0.692766,-0.042047,-1.004116,-0.823424,0.152812,-0.014500,-0.468238,-0.045064,1.757818
2.352500,0.853545,-0.281384,0.047567,-0.265934,-0.313751,-0.422643,0.479797,-0.081087,-0.640696,-2.252970,0.261389,0.019592,-0.070564,-0.000262,2.150341
2.353333,0.465640,1.001671,0.156351,-0.158705,-0.400963,-0.946136,0.356518,-0.052564,0.022982,-1.800039,0.316706,0.063971,-0.726805,0.011284,2.591823
2.354167,-0.713923,0.708509,0.138815,-0.044866,-0.696565,-0.432013,0.284305,-0.059282,0.379397,-0.899919,-0.094361,-0.007874,-1.132107,-0.007371,1.967096
2.355000,-2.923929,-1.659071,0.487531,0.135163,-0.835252,0.000865,0.075067,-0.031005,0.449551,-0.335973,-0.430926,-0.023379,-1.064160,-0.008924,1.021657
2.355833,-1.956927,-0.890401,0.604340,0.192659,-0.924210,-0.076080,-0.131606,0.067260,0.446120,0.826748,0.164081,0.059096,-0.884803,0.001592,0.567454
2.356667,0.674273,1.414108,1.108111,0.223417,-1.021261,-0.314917,-0.207322,0.091978,0.507641,1.021083,-0.426945,0.030336,-0.709201,0.049506,1.066523
2.357500,1.487730,1.109994,2.915714,0.308832,-0.808197,-0.556009,-0.290764,0.119496,0.103112,0.313797,-0.055694,-0.020730,-0.397088,0.089652,0.455710
2.358333,1.112066,0.219224,3.042094,0.334312,-0.453635,-0.826320,-0.355399,0.068841,-0.267114,0.650929,0.976208,-0.041341,-0.118584,0.034444,-0.601969
2.359167,0.307289,-0.982022,1.252189,0.372267,-0.081763,-0.300437,-0.415443,-0.031404,-0.244423,0.687497,0.474139,-0.002864,0.008062,-0.028230,-1.401796
2.360000,-0.415886,-2.079159,-0.409327,0.235794,0.351723,0.028542,-0.285836,-0.068582,-0.309422,-0.115373,-0.579791,0.027651,-0.051025,-0.054122,-1.619453
2.360833,-0.693199,-2.128889,-1.945811,0.107954,0.617394,-0.120619,-0.245826,-0.022508,-0.202657,-0.123431,-0.747993,0.025705,0.395665,-0.052238,-1.571552
2.361667,-0.909401,-1.230335,-2.766929,0.047380,0.727969,-0.389165,-0.235122,0.065963,0.033056,0.094332,-0.535179,0.060320,-0.074477,-0.002591,-2.124379
2.362500,-0.397860,0.313162,-3.296568,-0.011248,0.709565,-0.844779,-0.229558,0.125758,0.084060,0.269331,0.027719,0.083918,-0.327945,0.006468,-3.163697
2.363333,0.298089,1.304289,-3.381330,0.046753,0.641360,-0.620652,-0.216970,0.103807,0.001843,0.106085,-0.070622,0.016250,-0.375074,-0.005534,-2.922599
2.364167,0.613499,0.968213,-3.425207,0.066555,0.618188,0.258947,-0.244493,0.072460,-0.086737,0.212549,-0.219382,0.024084,-0.146764,-0.009300,-2.526363
2.365000,1.021234,0.043979,-3.189753,-0.031780,0.676530,0.710217,-0.157785,0.003508,-0.485131,0.483284,0.713629,0.046205,-0.078909,-0.013988,-2.040603
2.365833,0.193528,-1.006235,-1.348120,-0.056449,0.695472,0.550115,-0.097847,-0.108222,-0.990518,0.337048,1.131843,0.051134,0.063887,-0.017310,-1.571257
2.366667,-2.239238,-2.056367,0.579106,-0.054001,0.556465,0.708292,-0.048145,-0.139734,-0.901449,0.268767,0.841249,0.075427,0.453883,0.012014,-0.838590
2.367500,-2.077830,-4.943378,1.386332,-0.140406,0.455369,1.120461,-0.052504,-0.106736,-0.318506,0.050221,0.196057,0.081165,0.334702,0.006693,0.483775
2.368333,-0.111247,-4.981100,1.732651,-0.185193,0.282343,0.201819,-0.010496,-0.059271,0.513797,-0.721850,-0.550419,0.065207,0.516587,0.019065,1.013911
2.369167,-0.091544,-0.146577,1.765978,-0.137055,0.036432,-0.307695,0.008687,-0.051508,1.434370,-0.812844,-0.855896,-0.005199,0.560214,0.022276,0.593076
2.370000,0.112112,2.227742,1.617377,-0.052988,-0.186014,0.126734,0.010515,-0.107557,1.493936,-0.465071,-0.327496,-0.092317,0.534652,0.001830,0.279700
2.370833,0.809120,2.951767,1.488472,0.033556,-0.412126,0.079021,0.011792,-0.085210,0.879366,-0.128366,0.103467,-0.134305,0.641519,-0.007329,-0.076816
2.371667,1.219395,3.297246,1.192563,-0.042505,-0.602064,-0.521929,0.077267,0.003010,0.134033,-0.100128,0.220080,-0.132947,0.520550,-0.026257,-0.356072
2.372500,1.622092,2.888144,1.541474,-0.164056,-0.665187,-0.311659,0.096697,0.037766,0.031074,-0.066032,0.247149,-0.052797,0.422989,-0.001699,-0.432673
2.373333,0.999812,1.969133,2.153614,-0.187369,-0.606822,0.010695,0.097031,0.104336,0.029331,-0.017837,0.181042,-0.054781,-0.073511,0.028810,-0.032781
2.374167,-0.817738,1.720989,2.320801,-0.090869,-0.579365,-0.058536,0.128572,0.131438,-0.020554,-0.117282,-0.169416,-0.056898,-0.382147,0.020256,0.567657
2.375000,-1.148716,0.781052,1.746655,-0.073553,-0.520500,-0.419992,0.144883,0.126517,0.200470,-0.161412,-0.493241,-0.043361,-0.411790,-0.018356,1.048445
2.375833,-0.468358,-0.213138,1.329711,-0.148647,-0.513892,-0.827072,0.186652,0.089537,-0.154337,0.049681,-0.209984,-0.023090,-0.468716,-0.006002,1.421387
2.376667,0.429419,-0.420445,0.536887,-0.324883,-0.426343,-1.270920,0.152798,0.027628,-0.796022,0.381745,-0.021699,0.013471,-0.560347,-0.023858,1.793244
2.377500,-0.059731,-0.077239,-0.479410,-0.199549,-0.020084,-1.187879,0.085812,0.024207,-1.075064,0.513766,0.081843,0.102592,-0.691574,-0.022485,2.373621
2.378333,1.009968,-0.595656,-1.371861,0.043429,0.280466,-0.023789,0.040372,0.034364,-0.306688,0.512308,0.404911,0.093333,-0.755498,0.015054,2.836959
2.379167,1.745528,-0.621933,-2.221498,0.060878,0.381280,0.514284,0.176881,0.001129,0.165093,0.346747,0.522413,0.020620,-0.278464,0.025587,2.483653
2.380000,0.745731,1.100159,-3.005469,0.039764,0.571521,0.508473,0.564011,0.026224,0.154433,-0.526689,0.216173,0.046651,0.074210,0.030782,1.476095
2.380833,0.590792,1.871173,-3.114003,0.231944,0.741979,1.789525,0.778782,0.100594,0.035218,-0.681550,-0.586709,0.051959,0.350341,0.018431,0.556290
2.381667,0.692588,1.133990,-1.929968,0.236691,0.550473,2.429113,-0.089783,0.096625,0.261631,-0.128597,-0.669297,-0.023397,0.491182,-0.001092,-0.110485
2.382500,-0.665395,-0.039048,-0.261005,0.250376,0.279699,1.403861,-1.077981,-0.009531,-0.105836,0.406243,-0.371793,-0.048459,0.438689,-0.033585,-0.623935
2.383333,-2.470323,-1.274084,0.390145,0.273006,-0.009791,0.128098,-0.936782,-0.148179,-0.419421,0.684726,0.008487,-0.064987,0.423456,-0.050973,-1.813346
2.384167,-2.675848,-2.149488,0.381515,0.100278,-0.296335,-0.253851,-0.078079,-0.219555,-0.056647,0.403018,0.263966,-0.044691,0.539609,-0.000005,-3.039413
2.385000,-2.099842,-1.951712,0.983569,-0.071872,-0.300225,-0.457584,0.214190,-0.195906,0.222880,0.100350,0.314800,-0.056467,0.578797,0.046382,-4.049632
2.385833,-0.776735,-2.141204,1.171186,-0.132814,-0.247869,-0.803678,0.489429,-0.201293,0.111107,-0.470457,0.528700,-0.122515,0.654583,0.028524,-4.021043
2.386667,0.571215,-2.079800,0.456013,-0.141613,-0.198121,-0.666376,0.561421,-0.075497,-0.282941,-0.595102,0.144698,-0.113656,0.206059,-0.012533,-2.379672
2.387500,0.384378,-1.032496,-0.178075,-0.126688,-0.150926,-0.513218,0.600857,0.019908,-0.208717,-0.295644,-0.558735,-0.012710,-0.011031,-0.008887,-0.423513
2.388333,0.809519,-0.903043,-0.774032,-0.149447,-0.218526,-0.381432,0.523765,-0.024460,0.490961,0.181585,-0.463575,0.033780,-0.293201,-0.002196,1.362133
2.389167,2.662408,-0.715400,-1.090949,-0.169254,-0.293439,0.038912,-0.023438,-0.058725,0.504961,0.860974,-0.488380,0.013089,-0.618828,-0.002988,2.228877
2.390000,2.056377,0.667840,-0.972710,-0.162152,-0.307857,-0.007895,-0.413643,-0.004571,-0.024264,-0.001246,-0.012698,0.022049,-0.407960,-0.028200,2.213124
2.390833,0.590015,1.502577,-0.529465,-0.170001,-0.252427,-0.423485,-0.978898,0.065873,-0.212341,-1.021679,0.555032,0.032818,-0.481084,-0.022747,2.105934
2.391667,0.644082,1.550729,0.033274,-0.094640,-0.193497,-0.405556,-1.977086,0.138768,-0.427929,-1.396734,0.007730,0.021515,-0.936308,0.015813,2.062987
2.392500,-0.731302,1.319044,0.670333,-0.029321,-0.043173,-0.210251,-1.789248,0.103230,-0.525289,-0.655602,0.124007,0.070906,-0.942928,0.002186,1.891468
2.393333,-1.457325,1.569684,0.944951,0.049366,0.145412,-0.043614,-1.339920,0.102584,-0.329984,0.442388,0.610948,0.078195,-0.581581,0.001985,1.583960
2.394167,-1.566650,1.989139,0.849377,0.158652,0.378444,-0.480436,0.016330,0.141756,-0.021884,0.714479,0.704599,0.039298,-0.270428,0.000106,0.301915
2.395000,-0.965463,2.207536,0.988261,0.202169,0.557236,-0.572325,1.407870,0.138692,0.184505,0.671339,1.746265,0.003061,0.391357,0.003570,-1.398944
2.395833,0.862754,2.328422,1.084665,0.251313,0.607466,-0.189932,1.383211,0.110972,0.093432,0.277054,0.495971,-0.025326,0.028043,0.009935,-2.191163
2.396667,0.646221,2.023623,0.863833,0.221004,0.621387,0.788962,1.220003,0.119662,0.073245,-0.062255,-1.694897,0.001576,0.223673,-0.001548,-1.249672
2.397500,-0.927943,0.550698,0.755110,0.314015,0.512825,0.925029,1.038767,0.085898,0.165879,-0.157472,-2.330225,0.071069,0.140280,0.017798,-0.607032
2.398333,-1.677875,-1.773578,0.713495,0.471519,0.279181,0.581494,0.752265,0.054411,0.389281,-0.086081,-0.776960,0.117801,0.806220,0.014566,-0.420939
2.399167,-1.970996,-3.274533,1.102537,0.425880,0.151877,0.342700,0.528033,-0.055958,0.538423,0.170682,0.762698,0.192673,0.567059,0.004169,-0.242014
2.400000,-0.788359,-3.373362,0.624036,0.303238,-0.046325,0.842907,0.240711,-0.214062,0.291353,0.164468,0.007847,0.213523,0.463845,0.000188,0.611767
2.400833,0.237609,-2.627407,0.015873,0.251974,-0.212389,0.590685,-0.066519,-0.273704,-0.023752,0.217608,-0.085442,0.182405,0.764937,-0.024997,2.301324
2.401667,1.983739,-2.986338,-0.851559,0.168818,-0.207282,-0.665765,-0.187109,-0.224183,-0.083190,0.304331,-0.408591,0.121056,1.130040,-0.005773,2.481956
2.402500,3.599044,-1.446237,-1.090408,0.016408,-0.291449,-1.403334,-0.177019,-0.180225,-0.097060,0.291859,-0.162501,0.034578,0.979787,0.037566,1.238951
2.403333,3.785584,-1.591181,-1.156499,-0.068817,-0.318687,-1.061748,-0.072713,-0.113883,-0.014737,-0.096065,0.274401,-0.096186,0.669749,0.015908,-0.318148
2.404167,1.949675,-1.636159,-1.512616,-0.154712,-0.214186,-0.363393,0.032709,-0.023153,0.218177,-0.269656,0.397187,-0.204630,0.142041,-0.016273,-1.392059
2.405000,-0.890763,0.190431,-1.480760,-0.312757,-0.159761,0.611895,-0.058388,0.017068,0.352231,-0.118140,0.065289,-0.305924,-0.056909,-0.051807,-1.537387
2.405833,-2.633736,1.214405,-1.351918,-0.390382,-0.275706,-0.183218,-0.230525,-0.010747,0.264739,0.038769,0.196008,-0.338475,-0.301920,-0.036218,-2.232929
2.406667,-2.131567,1.521240,-0.715705,-0.429800,-0.299121,-0.576265,-0.308545,0.021285,-0.056999,-0.080376,0.468673,-0.321851,-0.602419,0.008216,-2.538317
2.407500,0.157576,0.583486,-0.086485,-0.500464,-0.202970,0.467340,-0.472637,0.071213,-0.673166,-0.000213,0.370780,-0.280789,-0.973838,0.038312,-1.957290
2.408333,1.026192,0.775779,0.174977,-0.450637,-0.294333,0.056367,-0.659873,0.159945,-1.003250,-0.054269,0.151814,-0.198966,-1.364491,0.029352,-0.526407
2.409167,0.010768,2.139460,0.094813,-0.348976,-0.229000,-0.254965,-0.237969,0.198817,-0.659476,-0.080635,0.176735,-0.119247,-1.640198,-0.029497,0.173800
2.410000,-1.160257,1.994495,0.488570,-0.269688,-0.035335,0.410941,-0.005700,0.206276,-0.189744,0.017135,0.221632,-0.079297,-1.653992,-0.011434,-0.073904
2.410833,-1.514948,1.833562,1.322109,-0.159780,0.058907,0.889699,-0.159509,0.110880,0.254455,0.216919,0.049745,0.029557,-1.479140,-0.011977,-0.160289
2.411667,-1.343077,1.902981,1.899587,-0.040013,0.098226,0.600517,-0.011215,-0.006083,0.990990,0.607688,-0.178984,0.169054,-0.986011,-0.025787,-0.693226
2.412500,-0.817653,0.911709,1.235588,0.020866,0.047201,0.713801,0.169794,-0.066390,0.741201,0.511213,-0.204387,0.262633,-0.383668,0.012293,-1.079040
2.413333,-0.551232,-0.028189,0.578351,-0.048553,-0.000932,0.770570,0.167154,-0.079412,0.023760,-0.439132,-0.293048,0.297817,0.638286,0.032529,-1.065998
2.414167,-1.002533,0.486786,0.917672,-0.087074,0.168083,0.515200,0.200820,-0.050564,0.011184,-0.774466,0.110275,0.279059,0.843787,0.037362,-0.540508
2.415000,0.621874,0.707375,0.544874,-0.078250,0.360653,0.274763,0.170536,0.014581,-0.221320,-0.356291,0.160672,0.277028,0.841680,0.038847,0.310461
2.415833,1.965605,0.443514,-0.346363,-0.059461,0.352367,-0.145855,0.025247,0.030031,-0.419492,-0.135394,-0.151957,0.236802,0.811701,0.001886,1.035641
2.416667,1.774300,0.419537,-0.843929,0.034018,0.381617,-1.127937,0.018518,0.026825,-0.107185,0.108898,0.172728,0.215140,0.886354,-0.037511,1.059468
2.417500,2.531098,0.636348,-1.218992,0.157977,0.377343,-1.467700,-0.073932,0.036917,0.424550,0.073008,0.199046,0.165032,0.875001,-0.043032,1.594300
2.418333,2.175851,0.209582,-1.330233,0.252633,0.228960,-0.689494,-0.495567,0.031381,0.076282,0.127086,-0.164707,0.070591,1.066621,-0.012388,2.656790
2.419167,1.338727,-0.303840,-1.653217,0.229341,0.021647,0.297456,-0.347539,0.041569,-0.256460,-0.117949,-0.504837,-0.065771,0.396103,0.012302,3.504775
2.420000,-0.198035,-0.518500,-1.653498,0.262642,-0.187203,0.175007,0.026505,0.048029,-0.187913,-0.563460,-0.738594,-0.162907,0.530457,-0.001007,3.676925
2.420833,-1.713441,-2.495819,-1.266001,0.367880,-0.434049,-0.298541,-0.370142,0.041239,-0.026397,-0.190050,-0.330621,-0.199176,0.861117,0.012989,2.318671
2.421667,-2.057529,-3.661972,-0.826489,0.380596,-0.558983,-0.710775,-0.428926,0.012908,-0.030763,0.459988,0.703469,-0.199476,0.639268,0.023161,0.275120
2.422500,-3.222391,-1.980200,0.054018,0.281839,-0.525709,-0.823351,-0.133372,-0.082925,-0.169134,0.587743,0.460583,-0.109197,0.384269,0.008296,-0.293308
2.423333,-2.634973,-0.435558,0.729137,0.262096,-0.467931,-0.047863,-0.238504,-0.093077,0.119270,-0.048256,-0.402685,-0.078032,0.348284,0.006692,0.700062
2.424167,-0.588374,-1.109116,0.942712,0.255134,-0.291255,0.555260,0.232034,-0.049588,0.442362,-0.151211,-0.131997,-0.146867,-0.061983,-0.011103,1.607265
2.425000,0.819981,-1.540514,1.013282,0.158032,-0.003694,0.781781,0.637887,-0.153695,0.300219,-0.461502,-0.012390,-0.207345,-0.711490,0.010300,1.255229
2.425833,0.863383,0.057599,0.945377,0.079138,0.254416,0.844966,0.694637,-0.193713,0.050960,-0.556162,0.084236,-0.222198,-0.933214,-0.005701,-0.361093
2.426667,-0.436283,1.551637,0.958490,0.021612,0.432283,0.250087,0.599372,-0.105186,-0.043997,0.187678,-0.061753,-0.210755,-0.943990,-0.072532,-2.233215
2.427500,-0.483291,1.592542,1.013937,0.003663,0.485793,-0.699694,0.624492,-0.097224,-0.329728,0.345923,-0.165826,-0.123060,-0.398722,-0.059120,-4.041356
2.428333,0.381650,0.357204,0.971393,-0.073421,0.393079,-0.834197,0.527192,-0.086870,-0.390011,0.051482,-0.290588,0.027532,-0.586250,0.017750,-4.658191
2.429167,1.550443,0.055506,0.644393,-0.280315,0.334418,0.888125,0.354362,-0.008699,-0.110408,-0.097659,-0.262127,0.123298,-0.623641,0.046995,-4.541306
2.430000,2.309794,0.836673,0.413926,-0.388642,0.305275,1.452731,0.186705,0.057308,-0.213241,-0.145318,0.167927,0.159283,-0.669826,0.041282,-3.457545
2.430833,1.014013,0.944588,0.293841,-0.317449,0.384544,-0.157830,0.109592,0.051318,-0.520079,0.148323,0.222695,0.115880,-0.367659,0.031129,-1.608523
2.431667,-0.498801,0.829411,-0.072651,-0.164617,0.454418,-0.763342,-0.143522,0.038015,-0.481229,0.811720,0.356365,0.070981,-0.011509,0.022643,-0.013013
2.432500,-0.970025,0.491163,-0.321948,-0.111801,0.198551,-0.200839,-0.440359,0.035234,0.087420,0.763667,0.291450,0.061423,0.576404,-0.002028,0.011280
2.433333,-1.629536,0.754727,-0.185150,-0.127636,-0.108592,-0.025800,-0.050979,0.038682,0.513350,-0.260881,0.154185,0.082219,0.284242,-0.054936,0.274620
2.434167,-0.334061,1.266969,0.052677,-0.028307,-0.225051,0.503057,0.048142,-0.020950,0.404496,-0.914011,-0.035108,0.055432,0.410808,-0.024689,0.705162
2.435000,2.364126,0.581409,0.498280,0.022266,-0.367990,0.818734,0.009528,-0.027283,0.689274,-0.633226,-0.231414,0.077362,0.381345,-0.002992,1.171716
2.435833,2.963746,-0.437107,1.281306,-0.070688,-0.391098,-0.449890,-0.747485,0.073482,0.854582,-0.148794,0.515106,0.126339,1.242110,0.014430,1.515459
2.436667,1.679106,-1.499381,1.370076,-0.153969,-0.422394,-0.662235,-1.644796,0.151560,0.292526,0.160219,0.814645,0.118722,0.867287,0.035668,2.484782
2.437500,0.778769,-2.028679,0.672977,-0.162999,-0.531424,0.276982,-1.165250,0.127803,-0.663356,0.657964,0.113711,0.051115,0.216472,0.020134,3.019650
2.438333,-0.123773,-2.803394,-0.576972,-0.043865,-0.557754,-0.353101,-0.865556,0.114535,-1.551857,0.541549,0.094368,-0.014134,-0.287605,-0.017520,3.098100
2.439167,-1.066225,-3.862787,-1.493952,0.042685,-0.443607,-1.187481,0.648186,0.046444,-1.446732,0.194412,0.524764,-0.045364,-0.389198,-0.031058,3.004724
2.440000,-2.552258,-2.370777,-2.357590,0.125433,-0.346626,-0.776125,1.347819,0.026343,-0.532953,0.240581,0.717271,0.000825,-0.111699,-0.027192,1.953213
2.440833,-2.342618,0.597824,-2.775126,0.108827,-0.164868,-0.075164,1.239688,0.060128,0.038277,0.509067,-0.171218,0.098086,-0.796285,0.007202,0.823319
2.441667,-0.456698,2.048216,-3.004684,0.157340,0.112080,0.570726,1.008980,0.073256,0.528020,-0.129095,-1.726011,0.147130,-0.902733,0.012008,0.286951
2.442500,-0.082486,1.301601,-2.633826,0.176517,0.229459,1.420364,0.458062,0.042742,0.921693,-0.561224,-1.965162,0.068806,-1.093729,-0.021624,-0.682024
2.443333,-1.143391,0.359165,-0.666224,0.091756,0.341001,0.761008,0.042398,-0.000710,1.097048,-0.613678,-1.222375,0.065489,-0.957242,-0.020144,-2.396729
2.444167,-1.884414,1.814698,1.176500,0.085572,0.458537,0.114462,-0.031716,-0.036783,1.340858,-0.537477,0.094356,0.070702,-0.408993,0.006836,-4.136988
2.445000,-1.228705,2.608183,1.748171,0.035774,0.417968,0.128067,-0.345927,-0.007023,1.068826,-0.168294,0.112842,-0.018188,0.035967,0.039783,-4.430829
2.445833,0.791097,1.751634,2.624972,-0.009077,0.313521,0.152023,-1.566705,-0.029222,0.309078,0.300387,0.050510,-0.086510,0.327923,-0.000036,-3.625055
2.446667,2.223778,1.187513,3.021054,0.038340,0.137024,-0.253817,-2.363734,-0.017163,0.076297,0.524338,0.984273,-0.126083,0.356021,0.014788,-2.834281
